state,fips_code,county,county seat,latitude,longitude,longitude_abs,population,land area,water area,total area
Virginia,51153,Prince William,Manassas [13],+38.702332°,–77.478887°,77.478887°,"402,002",871.276,31.269,902.546
Virginia,51155,Pulaski,Pulaski,+37.063385°,–80.713444°,80.713444°,"34,872",828.428,25.216,853.644
Virginia,51157,Rappahannock,Washington,+38.684522°,–78.168824°,78.168824°,"7,373",689.525,2.069,691.594
Virginia,51159,Richmond,Warsaw,+37.942894°,–76.730561°,76.730561°,"9,254",495.963,64.4,560.363
Virginia,51161,Roanoke,Salem [13],+37.331077°,–80.190110°,80.190110°,"92,376",648.838,1.887,650.725
Virginia,51163,Rockbridge,Lexington [13],+37.814517°,–79.447754°,79.447754°,"22,307","1,547.67",8.841,"1,556.51"
Virginia,51165,Rockingham,Harrisonburg [13],+38.511257°,–78.876307°,78.876307°,"76,314","2,199.12",11.061,"2,210.18"
Virginia,51167,Russell,Lebanon,+36.933420°,–82.095934°,82.095934°,"28,897","1,227.19",7.594,"1,234.79"
Virginia,51169,Scott,Gate City,+36.712778°,–82.613627°,82.613627°,"23,177","1,387.02",8.052,"1,395.07"
Virginia,51171,Shenandoah,Woodstock,+38.856204°,–78.573987°,78.573987°,"41,993","1,317.72",8.802,"1,326.53"
Virginia,51173,Smyth,Marion,+36.842318°,–81.539786°,81.539786°,"32,208","1,167.90",3.526,"1,171.42"
Virginia,51175,Southampton,Courtland,+36.720173°,–77.103856°,77.103856°,"18,570","1,551.78",8.248,"1,560.03"
Virginia,51177,Spotsylvania,Spotsylvania Courthouse,+38.182311°,–77.656280°,77.656280°,"122,397","1,039.87",33.048,"1,072.92"
Virginia,51179,Stafford,Stafford,+38.418933°,–77.459043°,77.459043°,"128,961",696.592,28.419,725.011
Virginia,51181,Surry,Surry,+37.119761°,–76.880172°,76.880172°,"7,058",722.476,81.217,803.693
Virginia,51183,Sussex,Sussex,+36.926645°,–77.259732°,77.259732°,"12,087","1,269.66",6.755,"1,276.42"
Virginia,51185,Tazewell,Tazewell,+37.125395°,–81.562924°,81.562924°,"45,078","1,343.81",2.915,"1,346.72"
Virginia,51187,Warren,Front Royal,+38.908187°,–78.207131°,78.207131°,"37,575",552.872,8.484,561.356
Virginia,51191,Washington,Abingdon,+36.747813°,–81.950291°,81.950291°,"54,876","1,452.92",12.999,"1,465.92"
Virginia,51193,Westmoreland,Montross,+38.109191°,–76.804170°,76.804170°,"17,454",594.077,61.103,655.18
Virginia,51195,Wise,Wise,+36.974561°,–82.621560°,82.621560°,"41,452","1,044.25",5.285,"1,049.54"
Virginia,51197,Wythe,Wytheville,+36.901471°,–81.084209°,81.084209°,"29,235","1,196.12",7.312,"1,203.43"
Virginia,51199,York,Yorktown,+37.220914°,–76.395533°,76.395533°,"65,464",271.379,285.36,556.74
Virginia,51510,Alexandria,—,+38.818343°,–77.082026°,77.082026°,"139,966",38.92,1.14,40.06
Virginia,51515,Bedford,—,+37.338156°,–79.520705°,79.520705°,"6,222",17.814,0.061,17.875
Virginia,51520,Bristol,—,+36.616954°,–82.157564°,82.157564°,"17,835",33.704,0.363,34.067
Virginia,51530,Buena Vista,—,+37.731663°,–79.356375°,79.356375°,"6,650",17.362,0.224,17.586
Virginia,51540,Charlottesville,—,+38.037658°,–78.485381°,78.485381°,"43,475",26.517,0.053,26.57
Virginia,51550,Chesapeake,—,+36.679376°,–76.301788°,76.301788°,"222,209",882.669,26.053,908.722
Virginia,51570,Colonial Heights,—,+37.261685°,–77.396804°,77.396804°,"17,411",19.476,0.757,20.234
Virginia,51580,Covington,—,+37.778143°,–79.986039°,79.986039°,"5,961",14.163,0.522,14.685
Virginia,51590,Danville,—,+36.583334°,–79.408071°,79.408071°,"43,055",111.199,2.627,113.826
Virginia,51595,Emporia,—,+36.696182°,–77.535975°,77.535975°,"5,927",17.855,0.192,18.047
Virginia,51600,Fairfax,—,+38.853183°,–77.299025°,77.299025°,"22,565",16.159,0.095,16.255
Virginia,51610,Falls Church,—,+38.883787°,–77.174639°,77.174639°,"12,332",5.177,-,5.177
Virginia,51620,Franklin City,—,+36.684014°,–76.941396°,76.941396°,"8,582",21.253,0.37,21.623
Virginia,51630,Fredericksburg,—,+38.299272°,–77.486658°,77.486658°,"24,286",27.04,0.182,27.222
Virginia,51640,Galax,—,+36.665640°,–80.914308°,80.914308°,"7,042",21.34,0.104,21.444
Virginia,51650,Hampton,—,+37.048030°,–76.297149°,76.297149°,"137,436",133.16,219.853,353.013
Virginia,51660,Harrisonburg,—,+38.436013°,–78.874197°,78.874197°,"48,914",45.113,0.15,45.263
Virginia,51670,Hopewell,—,+37.291010°,–77.298944°,77.298944°,"22,591",26.621,1.357,27.978
Virginia,51678,Lexington,—,+37.782332°,–79.444320°,79.444320°,"7,042",6.467,0.068,6.535
Virginia,51680,Lynchburg,—,+37.399016°,–79.195458°,79.195458°,"75,568",127.24,1.345,128.585
Virginia,51683,Manassas,—,+38.747561°,–77.484727°,77.484727°,"37,821",25.591,0.149,25.739
Virginia,51685,Manassas Park,—,+38.768991°,–77.448681°,77.448681°,"14,273",6.562,0.003,6.565
Virginia,51690,Martinsville,—,+36.683527°,–79.863648°,79.863648°,"13,821",28.377,0.134,28.51
Virginia,51700,Newport News,—,+37.075978°,–76.521719°,76.521719°,"180,719",177.968,131.476,309.444
Virginia,51710,Norfolk,—,+36.923015°,–76.244641°,76.244641°,"242,803",140.171,109.377,249.548
Virginia,51720,Norton,—,+36.931549°,–82.625996°,82.625996°,"3,958",19.375,0.089,19.465
Virginia,51730,Petersburg,—,+37.204730°,–77.392368°,77.392368°,"32,420",59.393,0.638,60.031
Virginia,51735,Poquoson,—,+37.128360°,–76.303534°,76.303534°,"12,150",39.67,163.452,203.122
Virginia,51740,Portsmouth,—,+36.859430°,–76.356269°,76.356269°,"95,535",87.16,33.876,121.036
Virginia,51750,Radford,—,+37.120036°,–80.557048°,80.557048°,"16,408",25.567,0.868,26.435
Virginia,51760,Richmond,—,+37.531399°,–77.476009°,77.476009°,"204,214",154.895,6.88,161.775
Virginia,51770,Roanoke,—,+37.277830°,–79.958472°,79.958472°,"97,032",110.234,0.884,111.118
Virginia,51775,Salem,—,+37.285333°,–80.055241°,80.055241°,"24,802",37.391,0.263,37.654
Virginia,51790,Staunton,—,+38.158056°,–79.061501°,79.061501°,"23,746",51.736,0.155,51.891
Virginia,51800,Suffolk,—,+36.697157°,–76.634781°,76.634781°,"84,585","1,036.43",74.909,"1,111.34"
Virginia,51810,Virginia Beach,—,+36.779322°,–76.024020°,76.024020°,"437,994",644.949,643.15,"1,288.10"
Virginia,51820,Waynesboro,—,+38.067157°,–78.901420°,78.901420°,"21,006",38.951,0.419,39.37
Virginia,51830,Williamsburg,—,+37.269293°,–76.706717°,76.706717°,"14,068",23.367,0.418,23.785
Virginia,51840,Winchester,—,+39.173869°,–78.176356°,78.176356°,"26,203",23.913,0.054,23.967
Washington,53001,Adams,Ritzville,+47.004840°,–118.533308°,118.533308°,"18,728","4,985.67",12.623,"4,998.29"
Washington,53003,Asotin,Asotin,+46.181861°,–117.227781°,117.227781°,"21,623","1,647.78",11.475,"1,659.26"
Washington,53005,Benton,Prosser,+46.228072°,–119.516864°,119.516864°,"175,177","4,403.96",154.413,"4,558.37"
Washington,53007,Chelan,Wenatchee,+47.859892°,–120.618543°,120.618543°,"72,453","7,564.13",189.993,"7,754.12"
Washington,53009,Clallam,Port Angeles,+48.113009°,–123.930611°,123.930611°,"71,404","4,502.25","2,414.67","6,916.92"
Washington,53011,Clark,Vancouver,+45.771674°,–122.485903°,122.485903°,"425,363","1,629.11",70.523,"1,699.64"
Washington,53013,Columbia,Dayton,+46.292851°,–117.911635°,117.911635°,"4,078","2,249.74",12.567,"2,262.31"
Washington,53015,Cowlitz,Kelso,+46.185923°,–122.658682°,122.658682°,"102,410","2,952.91",67.563,"3,020.47"
Washington,53017,Douglas,Waterville,+47.735866°,–119.695880°,119.695880°,"38,431","4,711.87",76.123,"4,788.00"
Washington,53019,Ferry,Republic,+48.437246°,–118.517074°,118.517074°,"7,551","5,706.16",140.281,"5,846.44"
Washington,53021,Franklin,Pasco,+46.534580°,–118.906944°,118.906944°,"78,163","3,217.21",60.193,"3,277.40"
Washington,53023,Garfield,Pomeroy,+46.429474°,–117.536715°,117.536715°,"2,266","1,840.67",19.49,"1,860.16"
Washington,53025,Grant,Ephrata,+47.213633°,–119.467788°,119.467788°,"89,120","6,939.91",289.575,"7,229.48"
Washington,53027,Grays Harbor,Montesano,+47.142786°,–123.827043°,123.827043°,"72,797","4,926.23",834.958,"5,761.18"
Washington,53029,Island,Coupeville,+48.158436°,–122.670503°,122.670503°,"78,506",539.88,800.115,"1,340.00"
Washington,53031,Jefferson,Port Townsend,+47.802641°,–123.521810°,123.521810°,"29,872","4,671.56",982.751,"5,654.31"
Washington,53033,King,Seattle,+47.493554°,–121.832375°,121.832375°,"1,931,249","5,479.29",495.471,"5,974.76"
Washington,53035,Kitsap,Port Orchard,+47.639687°,–122.649636°,122.649636°,"251,133","1,022.89",442.83,"1,465.72"
Washington,53037,Kittitas,Ellensburg,+47.124444°,–120.676714°,120.676714°,"40,915","5,949.90",92.37,"6,042.27"
Washington,53039,Klickitat,Goldendale,+45.869509°,–120.780117°,120.780117°,"20,318","4,846.68",85.063,"4,931.74"
Washington,53041,Lewis,Chehalis,+46.580071°,–122.377444°,122.377444°,"75,455","6,223.23",86.637,"6,309.87"
Washington,53043,Lincoln,Davenport,+47.582718°,–118.417668°,118.417668°,"10,570","5,984.15",74.744,"6,058.90"
Washington,53045,Mason,Shelton,+47.354126°,–123.173850°,123.173850°,"60,699","2,484.88",237.246,"2,722.13"
Washington,53047,Okanogan,Okanogan,+48.550971°,–119.691035°,119.691035°,"41,120","13,644.00",121.25,"13,765.25"
Washington,53049,Pacific,South Bend,+46.556587°,–123.782419°,123.782419°,"20,920","2,415.57",752.977,"3,168.55"
Washington,53051,Pend Oreille,Newport,+48.543877°,–117.232183°,117.232183°,"13,001","3,625.96",65.405,"3,691.36"
Washington,53053,Pierce,Tacoma,+47.040716°,–122.144709°,122.144709°,"795,225","4,324.01",354.658,"4,678.66"
Washington,53055,San Juan,Friday Harbor,+48.508862°,–123.100616°,123.100616°,"15,769",450.437,"1,158.11","1,608.55"
Washington,53057,Skagit,Mount Vernon,+48.493066°,–121.816278°,121.816278°,"116,901","4,483.80",489.33,"4,973.13"
Washington,53059,Skamania,Stevenson,+46.024782°,–121.953227°,121.953227°,"11,066","4,288.18",72.853,"4,361.04"
Washington,53061,Snohomish,Everett,+48.054913°,–121.766412°,121.766412°,"713,335","5,406.01",282.371,"5,688.39"
Washington,53063,Spokane,Spokane,+47.620379°,–117.404392°,117.404392°,"471,221","4,568.20",43.803,"4,612.00"
Washington,53065,Stevens,Colville,+48.390648°,–117.854897°,117.854897°,"43,531","6,417.38",163.131,"6,580.51"
Washington,53067,Thurston,Olympia,+46.932598°,–122.829441°,122.829441°,"252,264","1,869.87",133.492,"2,003.36"
Washington,53069,Wahkiakum,Cathlamet,+46.294638°,–123.424458°,123.424458°,"3,978",682.139,61.658,743.797
Washington,53071,Walla Walla,Walla Walla,+46.254606°,–118.480374°,118.480374°,"58,781","3,289.62",74.828,"3,364.45"
Washington,53073,Whatcom,Bellingham,+48.842653°,–121.836433°,121.836433°,"201,140","5,456.73","1,027.22","6,483.96"
Washington,53075,Whitman,Colfax,+46.903322°,–117.522962°,117.522962°,"44,776","5,592.02",47.94,"5,639.96"
Washington,53077,Yakima,Yakima,+46.456558°,–120.740145°,120.740145°,"243,231","11,125.02",41.131,"11,166.16"
West Virginia,54001,Barbour,Philippi,+39.139754°,–79.996914°,79.996914°,"16,589",883.339,4.639,887.978
West Virginia,54003,Berkeley,Martinsburg,+39.457854°,–78.032338°,78.032338°,"104,169",831.754,1.074,832.829
West Virginia,54005,Boone,Madison,+38.022838°,–81.713314°,81.713314°,"24,629","1,298.99",4.282,"1,303.27"
West Virginia,54007,Braxton,Sutton,+38.699302°,–80.731649°,80.731649°,"14,523","1,323.00",14.144,"1,337.14"
West Virginia,54009,Brooke,Wellsburg,+40.272645°,–80.578691°,80.578691°,"24,069",231.039,8.721,239.759
West Virginia,54011,Cabell,Huntington,+38.419580°,–82.243392°,82.243392°,"96,319",727.832,18.128,745.96
West Virginia,54013,Calhoun,Grantsville,+38.844159°,–81.115478°,81.115478°,"7,627",723.252,3.705,726.957
West Virginia,54015,Clay,Clay,+38.459826°,–81.081866°,81.081866°,"9,386",885.522,4.957,890.48
West Virginia,54017,Doddridge,West Union,+39.263482°,–80.701147°,80.701147°,"8,202",828.071,1.958,830.029
West Virginia,54019,Fayette,Fayetteville,+38.030933°,–81.086051°,81.086051°,"46,039","1,713.41",17.607,"1,731.01"
West Virginia,54021,Gilmer,Glenville,+38.915865°,–80.849409°,80.849409°,"8,693",876.718,4.083,880.8
West Virginia,54023,Grant,Petersburg,+39.105988°,–79.195064°,79.195064°,"11,937","1,236.39",7.545,"1,243.94"
West Virginia,54025,Greenbrier,Lewisburg,+37.924418°,–80.450590°,80.450590°,"35,480","2,640.67",12.797,"2,653.47"
West Virginia,54027,Hampshire,Romney,+39.312140°,–78.611989°,78.611989°,"23,964","1,658.24",11.344,"1,669.58"
West Virginia,54029,Hancock,New Cumberland,+40.516931°,–80.570057°,80.570057°,"30,676",213.957,13.879,227.837
West Virginia,54031,Hardy,Moorefield,+39.010818°,–78.843641°,78.843641°,"14,025","1,508.18",5.625,"1,513.81"
West Virginia,54033,Harrison,Clarksburg,+39.279199°,–80.386487°,80.386487°,"69,099","1,077.46",1.32,"1,078.78"
West Virginia,54035,Jackson,Ripley,+38.834234°,–81.677717°,81.677717°,"29,211","1,202.66",18.859,"1,221.51"
West Virginia,54037,Jefferson,Charles Town,+39.307399°,–77.863220°,77.863220°,"53,498",542.951,5.275,548.226
West Virginia,54039,Kanawha,Charleston,+38.328061°,–81.523522°,81.523522°,"193,063","2,335.10",24.173,"2,359.27"
West Virginia,54041,Lewis,Weston,+38.988844°,–80.495518°,80.495518°,"16,372",996.875,12.306,"1,009.18"
West Virginia,54043,Lincoln,Hamlin,+38.171651°,–82.077547°,82.077547°,"21,720","1,131.93",4.024,"1,135.95"
West Virginia,54045,Logan,Logan,+37.830591°,–81.940853°,81.940853°,"36,743","1,175.17",4.866,"1,180.04"
West Virginia,54047,McDowell,Fairmont,+37.382663°,–81.658205°,81.658205°,"22,113","1,381.64",3.737,"1,385.38"
West Virginia,54049,Marion,Moundsville,+39.505839°,–80.243402°,80.243402°,"56,418",799.621,7.208,806.829
West Virginia,54051,Marshall,Point Pleasant,+39.854717°,–80.671378°,80.671378°,"33,107",791.063,17.412,808.475
West Virginia,54053,Mason,Welch,+38.759288°,–82.024172°,82.024172°,"27,324","1,115.63",36.175,"1,151.81"
West Virginia,54055,Mercer,Princeton,+37.403448°,–81.106456°,81.106456°,"62,264","1,085.19",4.482,"1,089.67"
West Virginia,54057,Mineral,Keyser,+39.405626°,–78.956581°,78.956581°,"28,212",849.075,3.595,852.67
West Virginia,54059,Mingo,Williamson,+37.721151°,–82.158993°,82.158993°,"26,839","1,095.85",2.224,"1,098.07"
West Virginia,54061,Monongalia,Morgantown,+39.633645°,–80.059074°,80.059074°,"96,189",932.557,15.068,947.625
West Virginia,54063,Monroe,Union,+37.550353°,–80.547891°,80.547891°,"13,502","1,224.42",2.299,"1,226.72"
West Virginia,54065,Morgan,Bath,+39.554835°,–78.257314°,78.257314°,"17,541",593.295,1.402,594.697
West Virginia,54067,Nicholas,Summersville,+38.291416°,–80.797516°,80.797516°,"26,233","1,675.27",19.639,"1,694.91"
West Virginia,54069,Ohio,Wheeling,+40.098932°,–80.620728°,80.620728°,"44,443",274.073,8.298,282.371
West Virginia,54071,Pendleton,Franklin,+38.686836°,–79.333707°,79.333707°,"7,695","1,802.76",5.437,"1,808.20"
West Virginia,54073,Pleasants,St. Marys,+39.368133°,–81.161172°,81.161172°,"7,605",336.966,11.509,348.476
West Virginia,54075,Pocahontas,Marlinton,+38.332513°,–80.012092°,80.012092°,"8,719","2,435.32",3.978,"2,439.30"
West Virginia,54077,Preston,Kingwood,+39.469030°,–79.668865°,79.668865°,"33,520","1,680.40",6.692,"1,687.09"
West Virginia,54079,Putnam,Winfield,+38.510513°,–81.906109°,81.906109°,"55,486",895.279,12.25,907.529
West Virginia,54081,Raleigh,Beckley,+37.762470°,–81.264671°,81.264671°,"78,859","1,567.85",10.35,"1,578.20"
West Virginia,54083,Randolph,Elkins,+38.781087°,–79.867783°,79.867783°,"29,405","2,692.76",0.688,"2,693.45"
West Virginia,54085,Ritchie,Harrisville,+39.177112°,–81.066317°,81.066317°,"10,449","1,170.65",4.423,"1,175.07"
West Virginia,54087,Roane,Spencer,+38.743033°,–81.354502°,81.354502°,"14,926","1,252.42",0.405,"1,252.83"
West Virginia,54089,Summers,Hinton,+37.656003°,–80.856315°,80.856315°,"13,927",933.587,18.821,952.408
West Virginia,54091,Taylor,Grafton,+39.329072°,–80.045629°,80.045629°,"16,895",447.475,7.533,455.008
West Virginia,54093,Tucker,Parsons,+39.111175°,–79.559968°,79.559968°,"7,141","1,085.00",5.529,"1,090.53"
West Virginia,54095,Tyler,Middlebourne,+39.465981°,–80.879493°,80.879493°,"9,208",663.797,11.403,675.2
West Virginia,54097,Upshur,Buckhannon,+38.902537°,–80.231335°,80.231335°,"24,254",918.507,0.303,918.81
West Virginia,54099,Wayne,Wayne,+38.145531°,–82.419698°,82.419698°,"42,481","1,310.49",15.879,"1,326.37"
West Virginia,54101,Webster,Addison,+38.492985°,–80.430262°,80.430262°,"9,154","1,433.48",7.15,"1,440.63"
West Virginia,54103,Wetzel,New Martinsville,+39.596574°,–80.634394°,80.634394°,"16,583",927.378,8.461,935.839
West Virginia,54105,Wirt,Elizabeth,+39.020034°,–81.382975°,81.382975°,"5,717",602.195,5.846,608.041
West Virginia,54107,Wood,Parkersburg,+39.211679°,–81.515928°,81.515928°,"86,956",948.608,27.213,975.821
West Virginia,54109,Wyoming,Pineville,+37.603717°,–81.548884°,81.548884°,"23,796","1,293.58",6.127,"1,299.70"
Wisconsin,55001,Adams,Friendship,+43.973763°,–89.767223°,89.767223°,"20,875","1,672.21",111.126,"1,783.34"
Wisconsin,55003,Ashland,Ashland,+46.546291°,–90.665154°,90.665154°,"16,157","2,706.63","3,230.61","5,937.24"
Wisconsin,55005,Barron,Barron,+45.437192°,–91.852892°,91.852892°,"45,870","2,234.41",70.066,"2,304.48"
Wisconsin,55007,Bayfield,Washburn,+46.634199°,–91.177282°,91.177282°,"15,014","3,827.65","1,460.26","5,287.91"
Wisconsin,55009,Brown,Green Bay,+44.473961°,–87.995926°,87.995926°,"248,007","1,371.94",222.741,"1,594.68"
Wisconsin,55011,Buffalo,Alma,+44.389759°,–91.758714°,91.758714°,"13,587","1,739.53",98.314,"1,837.84"
Wisconsin,55013,Burnett,Siren,+45.865255°,–92.367978°,92.367978°,"15,457","2,128.58",151.213,"2,279.79"
Wisconsin,55015,Calumet,Chilton,+44.078410°,–88.212132°,88.212132°,"48,971",824.227,204.196,"1,028.42"
Wisconsin,55017,Chippewa,Chippewa Falls,+45.069092°,–91.283505°,91.283505°,"62,415","2,611.67",85.235,"2,696.91"
Wisconsin,55019,Clark,Neillsville,+44.733596°,–90.610201°,90.610201°,"34,690","3,133.41",23.236,"3,156.64"
Wisconsin,55021,Columbia,Portage,+43.471882°,–89.330472°,89.330472°,"56,833","1,982.71",78.846,"2,061.56"
Wisconsin,55023,Crawford,Prairie du Chien,+43.249910°,–90.951230°,90.951230°,"16,644","1,478.00",73.945,"1,551.95"
Wisconsin,55025,Dane,Madison,+43.067468°,–89.417852°,89.417852°,"488,073","3,100.84",106.205,"3,207.04"
Wisconsin,55027,Dodge,Juneau,+43.422706°,–88.704379°,88.704379°,"88,759","2,267.86",81.402,"2,349.26"
Wisconsin,55029,Door,Sturgeon Bay,+45.067808°,–87.087936°,87.087936°,"27,785","1,248.32","4,890.60","6,138.92"
Wisconsin,55031,Douglas,Superior,+46.463316°,–91.892580°,91.892580°,"44,159","3,377.70",454.647,"3,832.35"
Wisconsin,55033,Dunn,Menomonie,+44.947741°,–91.897720°,91.897720°,"43,857","2,201.76",35.639,"2,237.40"
Wisconsin,55035,Eau Claire,Eau Claire,+44.726355°,–91.286414°,91.286414°,"98,736","1,652.37",18.812,"1,671.18"
Wisconsin,55037,Florence,Florence,+45.849646°,–88.400322°,88.400322°,"4,423","1,264.42",24.16,"1,288.58"
Wisconsin,55039,Fond du Lac,Fond du Lac,+43.754722°,–88.493284°,88.493284°,"101,633","1,863.63",119.883,"1,983.52"
Wisconsin,55041,Forest,Crandon,+45.666882°,–88.773225°,88.773225°,"9,304","2,626.42",83.551,"2,709.97"
Wisconsin,55043,Grant,Lancaster,+42.870062°,–90.695368°,90.695368°,"51,208","2,970.33",94.521,"3,064.85"
